configName,signalCount,avgFwd126,winRate126,coveredValidationWindowCount,formal2022Q4,formal2026March,diagnostic2022Q4,diagnostic2026March
btm_dw252_dt25_r10_st14x3_m8x21x5_sma50_atr10_vol10_gap42_entry78_mbo0_rs42_wstructure_retest,115,0.25559397598391853,0.7368421052631579,4,0,0,2,0
btm_dw252_dt8_r7_st21x5_m12x26x9_sma150_atr20_vol50_gap63_entry76_mbo0_rs126_wmomentum_reset,162,0.2027187235681273,0.7577639751552795,4,0,0,2,0
seed_previous_rs_higher_low_research_mb68_entry72_mbo-4,378,0.21082033961463986,0.7262872628726287,4,1,1,1,1
btm_dw63_dt12_r21_st9x3_m12x26x9_sma100_atr10_vol50_gap21_entry76_mbo-4_rs42_wbalanced,247,0.22156101821707394,0.7387755102040816,4,0,0,0,1
btm_dw21_dt8_r10_st9x3_m12x26x9_sma200_atr20_vol10_gap21_entry82_mbo-8_rs63_wmomentum_reset,249,0.2120531908872878,0.7682926829268293,4,0,0,0,1
btm_dw126_dt18_r7_st21x5_m12x26x9_sma150_atr20_vol20_gap42_entry76_mbo-2_rs126_wmomentum_reset,270,0.21320111114908163,0.7386363636363636,4,0,0,1,0
btm_dw42_dt8_r7_st14x3_m16x35x9_sma100_atr14_vol10_gap63_entry76_mbo0_rs63_wbalanced,197,0.21051998417700576,0.7128205128205128,4,0,0,1,1
btm_dw252_dt12_r7_st9x3_m8x21x5_sma50_atr10_vol20_gap21_entry76_mbo0_rs126_wstructure_retest,375,0.19839708282598942,0.7723577235772358,4,0,0,4,2
btm_dw21_dt18_r7_st9x3_m8x21x5_sma50_atr10_vol10_gap63_entry72_mbo0_rs126_wstructure_retest,270,0.22238087121190409,0.7116104868913857,4,0,0,0,0
btm_dw252_dt35_r7_st9x3_m8x21x5_sma50_atr10_vol20_gap21_entry72_mbo-2_rs126_wbalanced,241,0.26652429703467245,0.7215189873417721,4,1,0,2,0
btm_dw252_dt25_r14_st14x3_m16x35x9_sma200_atr20_vol10_gap21_entry80_mbo-8_rs42_wmomentum_reset,144,0.2709684061609009,0.7323943661971831,4,0,0,0,0
btm_dw126_dt18_r14_st21x5_m12x26x9_sma50_atr10_vol20_gap42_entry80_mbo-4_rs126_wstructure_retest,186,0.23381991022268428,0.75,4,0,0,1,0
btm_dw42_dt18_r14_st21x5_m12x26x9_sma50_atr10_vol50_gap21_entry76_mbo0_rs126_wstructure_retest,240,0.24183746822621766,0.7142857142857143,4,0,0,0,0
btm_dw42_dt18_r10_st14x3_m8x21x5_sma50_atr10_vol10_gap63_entry72_mbo0_rs126_wstructure_retest,274,0.2098280340523596,0.7174721189591078,4,0,0,1,0
btm_dw63_dt18_r10_st9x3_m12x26x9_sma200_atr20_vol50_gap21_entry76_mbo-4_rs63_wmomentum_reset,249,0.21523179124467623,0.7479674796747967,4,0,0,0,0
btm_dw21_dt8_r10_st9x3_m12x26x9_sma200_atr20_vol10_gap21_entry78_mbo-4_rs63_wmomentum_reset,270,0.210468748511901,0.7640449438202247,4,0,0,0,1
btm_dw126_dt12_r7_st21x5_m12x26x9_sma150_atr20_vol20_gap21_entry78_mbo-4_rs42_wmomentum_reset,358,0.19483287877452607,0.7371428571428571,4,0,0,3,2
btm_dw252_dt35_r7_st14x3_m16x35x9_sma100_atr14_vol10_gap21_entry72_mbo-4_rs126_wbalanced,247,0.28305938275425996,0.7479338842975206,4,1,0,1,0
btm_dw42_dt18_r7_st9x3_m8x21x5_sma50_atr10_vol20_gap21_entry78_mbo-4_rs126_wstructure_retest,354,0.22833476296919494,0.72,4,0,0,3,1
btm_dw252_dt35_r7_st9x3_m8x21x5_sma50_atr10_vol20_gap21_entry72_mbo-4_rs126_wbalanced,279,0.26458790841423885,0.7372262773722628,4,2,0,2,0
btm_dw252_dt12_r10_st14x3_m8x21x5_sma50_atr10_vol10_gap63_entry82_mbo-4_rs126_wstructure_retest,141,0.20157302632807583,0.7785714285714286,4,0,0,2,0
seed_previous_rs_higher_low_research_mb71_entry76_mbo-5,314,0.18681033262033397,0.7419354838709677,4,0,0,1,0
btm_dw126_dt12_r7_st14x3_m16x35x9_sma100_atr14_vol50_gap21_entry76_mbo-4_rs42_wbalanced,433,0.1983538580249919,0.7315914489311164,4,0,1,5,0
btm_dw63_dt12_r14_st14x3_m16x35x9_sma200_atr20_vol20_gap42_entry78_mbo-8_rs126_wdeep_repair,202,0.20819279218703568,0.7537688442211056,4,0,0,1,0
btm_dw21_dt8_r10_st9x3_m12x26x9_sma200_atr20_vol10_gap21_entry76_mbo-2_rs63_wmomentum_reset,289,0.2104277992874494,0.7622377622377622,4,0,0,0,1
btm_dw63_dt18_r10_st14x3_m8x21x5_sma50_atr10_vol20_gap42_entry78_mbo-4_rs126_wstructure_retest,258,0.20995482711503055,0.7401574803149606,4,0,0,1,1
btm_dw42_dt18_r7_st21x5_m12x26x9_sma150_atr20_vol50_gap21_entry76_mbo-4_rs63_wmomentum_reset,301,0.22434789705425204,0.7186440677966102,4,0,0,0,0
btm_dw252_dt12_r10_st21x5_m16x35x9_sma100_atr14_vol50_gap21_entry80_mbo-2_rs42_wstructure_retest,209,0.2373428779985351,0.7669902912621359,4,0,0,3,2
seed_previous_rs_higher_low_research_mb68_entry76_mbo-8,344,0.20794040220451832,0.7283582089552239,4,1,1,1,1
btm_dw126_dt18_r14_st9x3_m8x21x5_sma150_atr14_vol10_gap42_entry78_mbo-8_rs126_wmomentum_reset,205,0.2127718692587062,0.7438423645320197,4,0,0,1,0
btm_dw126_dt8_r21_st21x5_m16x35x9_sma200_atr20_vol20_gap63_entry72_mbo-4_rs126_wmomentum_reset,178,0.2188762383097865,0.7542857142857143,4,0,0,0,1
btm_dw63_dt18_r7_st14x3_m16x35x9_sma100_atr14_vol20_gap42_entry82_mbo-4_rs63_wstructure_retest,186,0.21693323620453567,0.7243243243243244,4,0,0,1,0
btm_dw21_dt12_r10_st14x3_m8x21x5_sma50_atr10_vol50_gap63_entry78_mbo-2_rs42_wstructure_retest,211,0.1932029484284942,0.7548076923076923,4,0,0,2,1
btm_dw252_dt35_r10_st9x3_m12x26x9_sma200_atr20_vol20_gap21_entry72_mbo-4_rs42_wmomentum_reset,201,0.2590699879868807,0.7323232323232324,4,2,0,2,0
btm_dw252_dt35_r10_st9x3_m12x26x9_sma200_atr20_vol20_gap21_entry76_mbo-8_rs42_wmomentum_reset,200,0.2566173901560142,0.7309644670050761,4,2,0,2,0
btm_dw126_dt25_r10_st9x3_m12x26x9_sma200_atr20_vol10_gap42_entry76_mbo-2_rs63_wmomentum_reset,139,0.23633710069021202,0.7246376811594203,4,0,0,1,0
btm_dw126_dt25_r10_st9x3_m12x26x9_sma200_atr20_vol10_gap42_entry78_mbo-4_rs63_wmomentum_reset,139,0.23633710069021202,0.7246376811594203,4,0,0,1,0
